x1,x2,x3,target_1,target_2,target_3,dist,000,001,010,100,011,110,101,111
0.6,0.8,0.8,0,0,0,0.7393691004272945,0.01606,0.02398,0.06414,0.06411,0.09578,0.2539,0.09466,0.38737
0.8,0.6,0.8,0,0,0,0.7393691004272945,0.01593,0.06341,0.02367,0.06426,0.09552,0.09484,0.25726,0.38511
0.8,0.8,0.6,0,0,0,0.7393691004272945,0.01531,0.06446,0.06397,0.02424,0.2543,0.0946,0.09768,0.38544
0.6,0.8,1.0,0,0,0,0.8164965809277261,0.0,0.0,0.0,0.07873,0.0,0.31676,0.1212,0.48331
0.6,1.0,0.8,0,0,0,0.8164965809277261,0.0,0.0,0.07934,0.0,0.11989,0.3196,0.0,0.48117
0.8,0.6,1.0,0,0,0,0.8164965809277261,0.0,0.0,0.0,0.07868,0.0,0.12121,0.32062,0.47949
0.8,1.0,0.6,0,0,0,0.8164965809277261,0.0,0.0,0.08056,0.0,0.32297,0.11853,0.0,0.47794
1.0,0.6,0.8,0,0,0,0.8164965809277261,0.0,0.07871,0.0,0.0,0.12067,0.0,0.32099,0.47963
1.0,0.8,0.6,0,0,0,0.8164965809277261,0.0,0.08004,0.0,0.0,0.32274,0.0,0.11965,0.47757
0.6,1.0,1.0,0,0,0,0.8869423130433381,0.0,0.0,0.0,0.0,0.0,0.39856,0.0,0.60144
1.0,0.6,1.0,0,0,0,0.8869423130433381,0.0,0.0,0.0,0.0,0.0,0.0,0.40224,0.59776
1.0,1.0,0.6,0,0,0,0.8869423130433381,0.0,0.0,0.0,0.0,0.40106,0.0,0.0,0.59894
0.8,0.8,0.8,0,0,0,0.8000000000000002,0.00769,0.03115,0.03208,0.03253,0.12686,0.12831,0.12734,0.51404
0.8,0.8,1.0,0,0,0,0.8717797887081348,0.0,0.0,0.0,0.04021,0.0,0.16147,0.16018,0.63814
0.8,1.0,0.8,0,0,0,0.8717797887081348,0.0,0.0,0.0396,0.0,0.1597,0.15883,0.0,0.64187
1.0,0.8,0.8,0,0,0,0.8717797887081348,0.0,0.04064,0.0,0.0,0.15865,0.0,0.1617,0.63901
0.8,1.0,1.0,0,0,0,0.938083151964686,0.0,0.0,0.0,0.0,0.0,0.19972,0.0,0.80028
1.0,0.8,1.0,0,0,0,0.938083151964686,0.0,0.0,0.0,0.0,0.0,0.0,0.20028,0.79972
1.0,1.0,0.8,0,0,0,0.938083151964686,0.0,0.0,0.0,0.0,0.20136,0.0,0.0,0.79864
1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
